a,b,count_a,count_b,succ_cos,pred_cos,score
cthy,dar,100,287,0.4034354021156934,0.4030860730728406,0.40333060340283755
cthy,chcthy,100,84,0.3907090324044033,0.4320866568513065,0.40312231973847423
shar,oty,34,114,0.4136807436022293,0.37843044084604177,0.403105652775373
qoty,oty,84,114,0.4013880141130851,0.4070530540796345,0.4030875261030499
dair,qol,93,147,0.4747161918198455,0.23575858723119697,0.4030289104432509
oky,dor,103,63,0.44390166619529325,0.3069507289452168,0.4028163850202703
shar,daly,34,33,0.40841502450816947,0.3890333954284912,0.40260053578426597
dal,lor,190,38,0.39956887584359274,0.4093754827452498,0.40251085791408986
r,oty,196,114,0.4647750976568505,0.2567854792731562,0.4023782121417422
chol,ches,367,44,0.3640093699490046,0.49188372918569395,0.40237167772001137
chal,chy,59,197,0.4151693836245729,0.37013740277524476,0.4016597893697744
ain,shor,149,91,0.41627195134598693,0.36752312071014853,0.40164730215523536
char,ody,79,38,0.3677592605717414,0.4803793469431856,0.40154528648317467
ody,qoky,38,137,0.46790679591148243,0.24626198008722439,0.401413351164205
shey,shcthy,344,30,0.4165740831125436,0.36591253921341077,0.4013756199428038
oky,sheo,103,46,0.4046988664140594,0.39345452861453406,0.4013255650742018
cho,chcthy,77,84,0.40250061274082943,0.3984794307445388,0.4012942581419422
sar,daly,77,33,0.3818409036058416,0.4464689135211331,0.40122930658042905
kchy,tar,36,43,0.38354746148172014,0.4422699419045563,0.40116420560857097
sho,cheo,118,75,0.4001021361430668,0.40280265621938277,0.4009122921659616
dal,cthor,190,45,0.43044745959721353,0.33130445475173714,0.40070455814357064
kol,ol,35,588,0.4352310130248154,0.3200054294906181,0.4006633379645562
d,chy,53,197,0.44576108918196405,0.2953442522910989,0.4006360381147045
oky,oly,103,65,0.4004074012259537,0.40068956240787046,0.4004920495805287
sheo,chckhy,46,141,0.4454945492794702,0.29543235561844994,0.4004758911811641
sho,al,118,311,0.45557772347097936,0.271859981065502,0.40046240074933614
ckhey,d,32,53,0.37753307230599426,0.45395610654444535,0.40045998257752957
shar,ckhy,34,38,0.4204177417595585,0.3537790870034881,0.40042614533273735
dain,am,173,115,0.41596235449811014,0.36398806999883837,0.40037006914832857
tol,cthey,42,47,0.43332357753233014,0.3232512998587271,0.4003018942302492
char,cho,79,77,0.42780271282292315,0.33589285889157056,0.40022975664351734
kchy,qoty,36,84,0.4769369099143428,0.22096288536832825,0.4001447025505384
kchy,qoky,36,137,0.48533894130882527,0.2012318298315955,0.40010680786565633
sho,lol,118,35,0.47795370073852056,0.21824443383463069,0.4000409206673536
dy,ches,204,44,0.3997513431667696,0.40056841635328067,0.39999646512272286
sho,chckhy,118,141,0.4039464646194424,0.3904123360838936,0.39988622605877777
cthor,chcthy,45,84,0.3536426943053808,0.5077345928511497,0.39987026386911145
chody,shckhy,80,55,0.42044109723989015,0.35185936740410156,0.39986657828915356
shckhy,chl,55,33,0.41827372492639675,0.35676700432467207,0.3998217087458793
sor,chcthy,43,84,0.43825090468441996,0.3099797293607362,0.3997695520873148
chor,ches,215,44,0.3905075668335048,0.421261137650519,0.399733638078609
ar,sheo,449,46,0.4002829349543886,0.3981795997217046,0.39965193438458335
sy,sho,40,118,0.41265353232039365,0.3692104461541726,0.39962060647052733
ckhy,shy,38,94,0.41295154603406087,0.3683572843831338,0.39957326753878275
ain,oky,149,103,0.4577935189847242,0.2636094947303315,0.39953831170840637
shody,she,50,41,0.42097720284752266,0.34914862437758776,0.3994286293065422
she,qoky,41,137,0.44387138768081075,0.29563157191982975,0.39939944295251645
dair,dor,93,63,0.3658925291031505,0.4775664889638045,0.39939471706134666
ar,daly,449,33,0.39780102983958826,0.40288509301496045,0.3993262487921999
oty,lor,114,38,0.4602367547451256,0.25705873146332364,0.399283347760585
kol,dair,35,93,0.3857900487793685,0.4303571850849805,0.39916018967105205
kol,shor,35,91,0.45626873339975416,0.26577905599344037,0.39912183017785996
dam,shy,59,94,0.37914561198738106,0.44546156951861277,0.39904039924675055
kal,sor,30,43,0.4068136340056791,0.3808782321986954,0.39903301346358394
lol,key,35,33,0.40637497045215204,0.3812297009752264,0.3988313896090743
am,sol,115,63,0.4577128662644151,0.26133725980608435,0.3988001843269159
ain,chckhy,149,141,0.4782451829916043,0.21337886785688512,0.3987852884511885
shor,qoty,91,84,0.4328105721036897,0.3184192845731658,0.39849318584453247
ar,dy,449,204,0.41654240811587523,0.35586427666093823,0.3983389686793941
tol,chckhy,42,141,0.4683668966030653,0.23489003248525242,0.3983238373677214
char,air,79,95,0.46762323541766204,0.2364455510350593,0.39826993010288114
cthy,shcthy,100,30,0.45199135133043566,0.2727890456097699,0.39823065961423587
shar,dain,34,173,0.3750029293098939,0.45206544623634454,0.3981216843878291
chdy,am,108,115,0.35250549876153586,0.5045447361231722,0.3981172699700267
oly,qol,65,147,0.4361068626861459,0.3094331457409459,0.39810474760258585
dy,shcthy,204,30,0.4309107687574257,0.3215097133871162,0.3980904521463328
char,sheo,79,46,0.4235498272056727,0.3384078718319236,0.398007240593548
am,aly,115,39,0.28137379136820895,0.6700760799154735,0.3979844779323883
r,tol,196,42,0.4153167301996922,0.35750980453776726,0.3979746525011147
kchy,l,36,156,0.409262412277439,0.3715120829187638,0.3979373134698364
cthey,dor,47,63,0.431342255482272,0.3194483433898008,0.3977740818545306
oky,l,103,156,0.45284093432466765,0.2692167547477695,0.3977536804515982
chdy,chal,108,59,0.3968717838526513,0.39943972715747866,0.3976421668440995
sor,chedy,43,341,0.440140025720885,0.29809639801844395,0.39752693741015266
ckhey,sar,32,77,0.36254527924884944,0.4791493423652071,0.39752649818375674
kal,shedy,30,255,0.40562123755771373,0.37862218339341475,0.397521521308424
ckhey,dar,32,287,0.4027087279271808,0.38537900915217005,0.3975098122946776
kchy,kar,36,58,0.4116325303237299,0.3640360463952782,0.39735358514519437
kchy,ol,36,588,0.4726726792641606,0.22149103184502436,0.3973181850384197
qo,tar,51,43,0.3786889632433892,0.44070447026043075,0.3972936153485016
chcthy,key,84,33,0.4257592310048291,0.3308555709143061,0.3972881329776722
char,l,79,156,0.46873981988747565,0.23052966142407874,0.39727677234845654
chdy,ain,108,149,0.4363584221922556,0.30595713333389135,0.39723803553474635
shor,chl,91,33,0.41042066462499105,0.3659366729826009,0.39707546713227393
sy,sheo,40,46,0.4271210980886245,0.32694994768109886,0.39706975296636676
s,kchy,328,36,0.397317421229039,0.3963112880603038,0.3970155812784184
kchy,dair,36,93,0.43540297620376966,0.3073462598421012,0.3969859612952691
she,cthor,41,45,0.4102003170269529,0.3653790617099719,0.3967539404318586
sy,d,40,53,0.40645515457787823,0.37401431661855544,0.39672290319008136
ches,chl,44,33,0.3793664939795059,0.43706146852900146,0.39667498634435455
shar,dam,34,59,0.38124999999999987,0.43202630435724615,0.39648289130717373
lol,qoty,35,84,0.36191222805245066,0.4770521511147585,0.396454204971143
am,chcthy,115,84,0.3823238118113826,0.42924613935576184,0.39640051007469634
chl,daly,33,33,0.3548824244036967,0.49302665657234884,0.3963256940542923
sy,dam,40,59,0.38729833462074154,0.4168185958543439,0.3961544129908222
ckhy,dor,38,63,0.43077181973384054,0.31513702193267057,0.3960813803934895
daly,chedy,33,341,0.385137279575841,0.42160155825149215,0.39607656317853634
tol,qo,42,51,0.40867436905652316,0.3666364920654002,0.39606300595918625
ody,oty,38,114,0.42116226976230225,0.33653564134352393,0.39577428123666875
ain,shckhy,149,55,0.4885867888901857,0.17919156743978154,0.39576822245506443
chody,daly,80,33,0.4138863408161555,0.35309393180189985,0.39564861811187874
oty,sar,114,77,0.40121288509087105,0.3824711805876354,0.3955903737399003
r,qo,196,51,0.4100730172299637,0.3616784367787131,0.3955546430945885
s,ody,328,38,0.3753687227354486,0.4424107343511604,0.3954813262201621
dy,kar,204,58,0.401156473260881,0.3812678435684367,0.39518988435314767
r,shy,196,94,0.4158268770149815,0.34691269905467587,0.39515262362688974
chey,sal,510,48,0.4246406756418702,0.3263359513460513,0.39514925835312453
ar,qoky,449,137,0.47940307165141904,0.19854383171681705,0.3951452996710384
kol,al,35,311,0.49492139852039,0.16162861505232398,0.3949335634799702
ol,sal,588,48,0.40485569696991436,0.37154498621277887,0.39486248374277366
sy,key,40,33,0.41235908021714246,0.3532777870248776,0.394634692259463
chal,kar,59,58,0.4065194522297547,0.36685611860418094,0.3946204521420826
sy,oty,40,114,0.41427265242881045,0.34867455949584286,0.39459322454892015
dain,chl,173,33,0.3961574791167345,0.3905353061016928,0.39447082721222193
shody,tol,50,42,0.4171444495236699,0.34156502553198653,0.39447062232616487
al,shckhy,311,55,0.41271390690854654,0.35151900655939533,0.3943554368038012
qo,daly,51,33,0.38192141938916613,0.4231617423811537,0.39429351628676235
s,qoky,328,137,0.41179200686967454,0.3534255688108151,0.3942820754520167
qoky,lor,137,38,0.40177957459712266,0.37662657156972573,0.39423367368890355
chor,chos,215,42,0.3842353133515879,0.4175208765657555,0.39422098231583813
ckhey,chl,32,33,0.40671351702160086,0.36471233790314517,0.3941131632860641
d,dair,53,93,0.4392093804063407,0.28866983238439564,0.3940475159997572
sheo,aly,46,39,0.38565410179211934,0.41332780941706876,0.39395621407960413
y,shedy,210,255,0.4280298908120618,0.3139885461481372,0.39381748741288436
sy,she,40,41,0.4380918315398643,0.2904988991194465,0.3938139518137389
shol,l,176,156,0.4669232570800769,0.22300128618922602,0.3937466658128216
shar,shody,34,50,0.39634246056027994,0.3876294211544051,0.3937285487385175
oky,ckhy,103,38,0.41630919198155564,0.34091704766498904,0.3936915486865856
dal,shor,190,91,0.4182080906658072,0.33639107157248793,0.3936629849378114
dal,sal,190,48,0.4218001489574835,0.32773398537737325,0.39358029988345045
s,air,328,95,0.43235415143963835,0.3030231013336792,0.3935548364078506
kal,qol,30,147,0.40529725241420544,0.3658368875060673,0.393459142941764
ain,cthey,149,47,0.45699006857608493,0.24495769227212835,0.39338035568489793
dair,o,93,114,0.3959441875175623,0.3865129560485264,0.3931148180768515
shy,kar,94,58,0.4129307320257933,0.3468412963092777,0.39310390131083855
chcthy,qol,84,147,0.4550367398675662,0.24856791209252113,0.39309609153505265
shey,cheo,344,75,0.35215130386015936,0.4885948617440762,0.39308437122533435
shar,dol,34,97,0.3828564551770071,0.4161519515103951,0.3928451040770235
chey,shor,510,91,0.4161198443133603,0.337591373952125,0.3925613032049897
qoky,key,137,33,0.4104404129581699,0.350803823195274,0.39254943602930115
ody,o,38,114,0.33799026453900755,0.5198539137133176,0.3925493592913005
sar,key,77,33,0.40507585224859827,0.3632495443651396,0.39252795988356065
chdy,dair,108,93,0.3796799357879572,0.4219286233290289,0.3923545420502787
chy,dam,197,59,0.2941959212092401,0.6211273863903306,0.3922753607635672
s,qo,328,51,0.4160880416279037,0.336527584014709,0.39221990434394527
shar,kar,34,58,0.4330410478031539,0.29660890902142156,0.39211140616863416
chal,oky,59,103,0.41562010155250373,0.3371807823935209,0.3920883058048088
she,sar,41,77,0.4669454674203023,0.21731739887052728,0.3920570468553698
am,shedy,115,255,0.3923382596952286,0.3913779055868604,0.3920501534627181
cthey,kar,47,58,0.46550198413374466,0.22049005862291987,0.3919984064804972
kal,dor,30,63,0.3913543131464826,0.393370774254692,0.3919592514789454
r,dy,196,204,0.4038693541894761,0.3638628689486885,0.39186740861723984
sho,chdy,118,108,0.41981755894295547,0.32586835120129637,0.3916327966204577
tar,chl,43,33,0.4310452481793541,0.29965967090575746,0.3916295749972751
oly,shckhy,65,55,0.34937068467513793,0.489797280891901,0.3914986635401668
chdy,daly,108,33,0.3906781607206647,0.39330331806380703,0.39146570792360735
cheo,daly,75,33,0.43411374357656657,0.29167654596981174,0.3913825842945401
qoky,air,137,95,0.5092081020000789,0.11633878402159215,0.3913473066065329
d,daly,53,33,0.4183871699845154,0.3282025617550131,0.3913317875156647
shody,chos,50,42,0.39298632346281026,0.38742250850486215,0.3913171789754258
shy,ches,94,44,0.37682956598391926,0.42493539915844153,0.3912613159362759
sheo,oty,46,114,0.40218278223019305,0.36574720549320816,0.3912521092090976
sol,air,63,95,0.4805606161099961,0.18258968109299772,0.3911693356048966
sor,key,43,33,0.41495865628890927,0.3354434697956892,0.3911041003409432
sal,shckhy,48,55,0.44371797573206984,0.2682387592774036,0.39107421079566995
dy,tar,204,43,0.3800217960253159,0.41642773857392723,0.39094357878989927
shol,chl,176,33,0.3837710721645576,0.4076135479428542,0.39092381489804656
oty,o,114,114,0.3884651467703462,0.3961098144134112,0.3907585470632657
she,o,41,114,0.4143739161847278,0.33541019662496857,0.39068480031680003
sor,sheo,43,46,0.37799994098406353,0.41992771486803027,0.39057827314925353
shar,ches,34,44,0.4119648130787473,0.340587727318528,0.3905516873506815
qo,shedy,51,255,0.4413643284650388,0.2718752001231379,0.3905175899624685
sal,tar,48,43,0.39248918165593827,0.38574442317463675,0.39046575411154777
chal,daly,59,33,0.4052190291190229,0.3558702977647458,0.3904144097127398
sy,tar,40,43,0.3796484764703718,0.41514209996010976,0.39029656351729314
kchy,sheo,36,46,0.45936295843329894,0.22902890459575917,0.39026274228203695
sho,shey,118,344,0.3765001543318548,0.42223853992819116,0.3902216700107557
dair,chl,93,33,0.3698732232443386,0.4376242020730576,0.39019851689295426
dor,chckhy,63,141,0.40562050284670365,0.35420482013074633,0.3901957980319164
o,key,114,33,0.3680118177002352,0.4416666666666667,0.39010827239016466
oly,l,65,156,0.43677387809985385,0.281080022785456,0.3900657215055345
qo,kar,51,58,0.44121501423720366,0.27027421879025665,0.3899327756031195
chal,shor,59,91,0.4291689902858146,0.2982274741277128,0.3898865354383841
oty,shedy,114,255,0.39289409847017387,0.3827309758675117,0.38984516168937516
cthy,chal,100,59,0.409443676106415,0.3434617674335651,0.38964910350456006
dair,daly,93,33,0.37667695691636455,0.41966920016729947,0.38957462989164504
oky,chos,103,42,0.41895943624969384,0.3207755811560526,0.38950427972160145
shody,sol,50,63,0.42058143663942515,0.3169602844086201,0.38949509097018364
chol,ain,367,149,0.42941118185556953,0.29627610368693613,0.3894706584049795
r,dor,196,63,0.4108524484326249,0.3391983267443694,0.3893562119261482
sy,dain,40,173,0.4026097141491486,0.35828439921471855,0.38931211966881957
dain,chos,173,42,0.40433027801439037,0.35380538876539136,0.38917281123969066
kchy,kal,36,30,0.39702192290655436,0.3707252622027431,0.38913292469541094
shor,chckhy,91,141,0.42435507196386435,0.30690805136000504,0.3891209657827065
chody,kar,80,58,0.38122585941511,0.40700415605210655,0.38895934840620894
sy,dair,40,93,0.40042133235101207,0.36211913062259155,0.38893067183248586
cthol,dam,55,59,0.30038941718374523,0.5954635036085763,0.3889116431111945
or,lol,390,35,0.473066830362556,0.19222443280411303,0.38881411109502306
y,dam,210,59,0.3866878475061438,0.39369346576722153,0.38878953298446706
shody,sor,50,43,0.4150248425649865,0.32735930664372215,0.38872518178860715
dam,chos,59,42,0.40871194568479946,0.34191564453493006,0.38867305533983865
dol,chos,97,42,0.3953550662892826,0.3728398441946698,0.3886004996608987
chal,dor,59,63,0.3970699580534176,0.36866400604161154,0.3885481724498758
sol,lor,63,38,0.39243977532114754,0.37897433732979624,0.3884001439237421
shody,oty,50,114,0.3490757616228025,0.4798720511772551,0.38831464848913827
chdy,cheo,108,75,0.32806819885637206,0.5287384186464013,0.3882692647933808
chor,lol,215,35,0.4682349381335637,0.20134699070222054,0.3881685539041607
ody,cheo,38,75,0.3921359428872476,0.37848451824373014,0.3880405154941924
dol,ody,97,38,0.4075528016000072,0.34198365114965473,0.3878820564649014
chckhy,sar,141,77,0.4380435998285223,0.27077784987782066,0.3878638748433118
chal,cho,59,77,0.4185107437596432,0.3161941143165273,0.3878157549267084
lol,al,35,311,0.5001964478155538,0.12523413672354497,0.38770775448795114
chckhy,lor,141,38,0.44189067973556084,0.26115176682753877,0.38766900586315417
shey,sal,344,48,0.43096457251419473,0.28633237742797835,0.38757491398832983
dair,dam,93,59,0.33888401462236134,0.500991237540595,0.3875161814978314
kol,daly,35,33,0.40342401230816216,0.3501929969818574,0.3874547077102707
cho,dam,77,59,0.35395492779320203,0.4652044648608085,0.38732978891348396
char,key,79,33,0.3952583798293706,0.36870234959129605,0.38729157075794823
ol,cthor,588,45,0.4126600179387276,0.32774599720115455,0.3871858117174557
shor,sheo,91,46,0.3790459854912536,0.4053689535554489,0.3869428759105122
sho,daly,118,33,0.4217200990267678,0.3057461924919115,0.38692792706631085
dol,cthor,97,45,0.37938405431237826,0.404283401782963,0.3868538585535537
cthol,qoky,55,137,0.4509297384910656,0.23730646697411042,0.38684275703597903
or,qoky,390,137,0.43847538458306223,0.2660572596604313,0.386749947106273
kchy,dam,36,59,0.4113597786243564,0.329196978142936,0.38671093847993027
y,lol,210,35,0.4611597753940974,0.21271615047763529,0.3866266879191588
or,chedy,390,341,0.2903138173887781,0.611292358069708,0.386607379593057
shol,d,176,53,0.4369373901863795,0.269154434994111,0.38660250362869897
chal,dy,59,204,0.37679453498635124,0.4092900952318526,0.38654320306000167
tol,key,42,33,0.356103678571595,0.45714285714285713,0.3864154321429736
ain,chcthy,149,84,0.4590052905992881,0.21703150602751395,0.3864131552277558
lol,oty,35,114,0.4284105232049269,0.2878885593162523,0.3862539340383245
qo,ches,51,44,0.42641465179676374,0.29215550432890597,0.3861369075564064
ain,kal,149,30,0.44012660778790463,0.2601427464700753,0.3861314493925558
s,cthy,328,100,0.3407075323188866,0.4920397784393071,0.3861072061550127
kal,cthey,30,47,0.3612074679762936,0.4438665687202794,0.3860051981994893
dam,kal,59,30,0.39383049528495556,0.36766507691016953,0.3859808697725197
chor,ain,215,149,0.3835788697506888,0.3912362628107096,0.38587608766869497
kal,l,30,156,0.3787250849086329,0.4025283563999657,0.3858660663560327
dy,l,204,156,0.42942592041253413,0.2842107981949867,0.38586138374726986
shar,qo,34,51,0.3875986159859159,0.381243598632109,0.38569211077977383
shcthy,chedy,30,341,0.42089563777648153,0.3033511521375194,0.3856322920847929
dar,cthor,287,45,0.38375177426879853,0.389783025063533,0.3855611495072188
cthy,key,100,33,0.4320072275542199,0.276997381697509,0.3855042737972066
sy,dar,40,287,0.37578354396161434,0.4081636836114745,0.38549758585657234
tol,cthol,42,55,0.44659409107191933,0.24281407833640378,0.3854600872512646
oky,am,103,115,0.3488892203728005,0.470774573030662,0.3854548261701589
qoty,ody,84,38,0.45046794072643626,0.233408844312771,0.38535021180233664
cho,air,77,95,0.38316306415131085,0.3903201039877349,0.38531017610223806
she,cthol,41,55,0.4251979100376121,0.29159019997334756,0.3851155970183327
ain,qo,149,51,0.4770793414031981,0.1704738084982559,0.3850976815317154
shar,kol,34,35,0.39247478687596393,0.36766012439550594,0.3850303881318265
chal,oly,59,65,0.34783809814223193,0.4716837500063898,0.3849917937014793
chdy,lor,108,38,0.41492899958616875,0.3151093619261757,0.38498310828817084
dol,cthey,97,47,0.4165986177832649,0.31103952479168856,0.384930889885792
ar,chl,449,33,0.34455541629619907,0.47906325014997514,0.3849077664523319
